"Begin Time - msec","End Time - msec","YS_Transcription-txt-rys",
2148306,2149626,"xxx"
2164166,2165516,"xxx"
2172571,2178341,"ubaiti=nga kuguru nsan=suja"
2181416,2182996,"kuguru nsan=suja"
2183056,2185666,"ubaiti=ja kuguru nsan=do<=to=ka>"
2188061,2190731,"ubaiti=ja kugur nsan=do"
2222606,2226376,"xxx"
2226411,2228641,"xxx"
2259246,2260086,"unu"
2270366,2274046,"unu=du kkaiti isjaru=do<=itta>"
2274256,2275886,"xxx"
2280851,2282511,"unu=du kkaiti"
2290771,2293551,"xxx"
2308651,2309211,"ttara"
2321481,2324831,"ttara mjabi ttara"
2335726,2336426,"ttun"
2338496,2339236,"ttun"
2340436,2341206,"ttun"
2352371,2354341,"ttun=si nmanki"
2354996,2357546,"ttun=si nmanki<=te iu=sa kocci=jo>"
2361867,2363787,"ttun=si nmankirun"
2365627,2368517,"ttun si ttun"
2373252,2375492,"ttun=si nmankirun"
2376472,2379242,"<kore jaru=no> nmankirun<=to iu>"
2384276,2386496,"<soo soo> nmankirun<=to iuttara>"
2393807,2402430,"ttun=si nmankirun<to koo nan site koto=wo musubu koto=wo> nmankirun<=to iu>"
2406808,2409168,"ttun=si nmankirun"
2429170,2434010,"xxx"
2626333,2628803,"paaduja<=to=mo iru=si>"
2707678,2709088,"paaduja"
2812253,2813963,"paaduja<=to itte=jo>"
2815198,2816908,"paaduja<=te iu=sa=ne>"
2837017,2838117,"paaduja"
2839612,2840565,"paaduja"
2881324,2883053,"paaduja=nga tubi"
2883360,2884622,"tubi=du buru"
2885088,2887214,"paaduja=nga tubi=du buru"
2888047,2892337,"paaduja=nga paaduja=nga tubi=du buru"
2894850,2895799,"paaduja"
2900934,2902237,"kunu hatu=nga"
2917910,2920357,"<ano hato=ga tsutaru?> paaduja=nga"
2927285,2929722,"kono paaduja<=to iu=no>"
2930713,2933065,"paaduja=nga tubi si=ngasi=aj"
2933652,2937939,"nma=ja ma ttu=nga=ni itsu=ka=ni=du kiru=do<=to=ga=jo>"
2940281,2942838,"paaduja=nga tubi si=ngasi=ja"
2944213,2946268,"nga... ngasi=ja"
2950599,2952734,"uma=ni=ja taa(nun?)=ja"
2953811,2956533,"nnirun=do<=to=ga iu=sa=ne>"
2959263,2961751,"paaduja=nga tubi si=ngasi=ja"
2963547,2967404,"uma=nu da=nu ttu=ja taru=ba=ni nni=du hiru=do"
2968679,2970391,"uma=nu da=nu ttu=ja"
2972214,2972805,"ttu=ja"
2974475,2975304,"da"
2980464,2982437,"taaru=ba nni=du kiru=do<=to>"
2984252,2986489,"nni=du kiru=do<ttara sinu=jo>"
2988381,2989354,"taa=du"
2993095,2993996,"nni"
2997082,2999382,"paaduja=nga tubi si=ngasi=ja"
3000529,3002722,"taaru=ba nni=du kiru=do<=to=ka>"
3005248,3006833,"nni=du kiru=do"
3011798,3014053,"paaduja=nga tubi si=ngasi=ja"
3014706,3016596,"taaru=ba nni=du kiru=do"
3029865,3030934,"iti=du"
3035762,3037243,"iti=du su"
3037526,3039262,"iti=du ki buru"
3043488,3044722,"iti=du"
3046003,3047056,"xxx"
3048427,3050118,"iti=du sui buru"
3052634,3054016,"xxx"
3062551,3064239,"iti=du sui buru"
3072738,3073962,"minka"
3096622,3099118,"minka=du arun=gara nun tti ssanun"
3104353,3105429,"minka"
3109315,3109920,"nun"
3119661,3121033,"nun tti ssanun"
3131790,3133440,"nun tti ssanun"
3140274,3145619,"unu ttu=ja minka=du arun=gara nun tti ssanun tti ssanun"
3148367,3150062,"nun tti ssanun"
3361823,3362593,"xxx"
3366151,3367475,"xxx"
3375604,3376329,"xxx"
3378460,3379041,"xxx"
3412510,3416628,"unu ttu=ja dudu dudu=du an=suja <mate=jo>"
3417711,3418443,"dudu"
3422797,3425059,"dudu-muci<=to=ka iu=kara=jo>"
3425104,3426321,"dudu-muci"
3433560,3435052,"(jakasa?) unu ttu=ja"
3436761,3441141,"xxx"
3454252,3455730,"dudu-muci"
3457742,3458921,"dudu"
3461579,3463449,"xxx"
3464002,3466398,"xxx"
3466967,3467754,"xxx"
3474295,3475282,"kaingu"
3490228,3491682,"kaingu hun"
3492003,3493258,"xxx"
3498938,3500028,"kaingu=du hu"
3601938,3603292,"kubari=du buru"
3604915,3608572,"kubariru unu ttu=tu kunu ttu=tu=ja kubari=du buru<=to iu=wa>"
3611463,3612759,"kubari=du buru"
3617377,3619017,"kubari=du"
3627530,3630094,"unu ttu karu ttu=ja kubari=du buru=ndjan"
3633058,3634299,"kubari=du buru"
3635448,3636634,"kubari=du buru"
3641434,3642191,"cira"
3644916,3645813,"cira"
3647179,3648897,"(cira<=de naku>) cira"
3653813,3656058,"cira=nga abjan=suja"
3658149,3659466,"xxx"
3661268,3662688,"xxx"
3681300,3682301,"ninbara"
3695086,3696695,"m ninbara=nki hirun"
3710606,3711947,"hantari=du buru"
3713314,3715508,"xxx"
3717962,3719234,"xxx"
3725346,3726745,"saga=du aru"
3728018,3730538,"saga=du aru"
