"Begin Time - msec","End Time - msec","YS_Transcription-txt-rys",
1765895,1768815,"xxx"
1771785,1773195,"xxx"
1784780,1786620,"tubi bun=suja"
1790340,1791890,"tubi bun=suja"
1799345,1800795,"tubi bun=suja"
1802930,1804010,"tubi"
1811420,1813070,"tubi bun=suja"
1871605,1873275,"tubi bun=suja"
1898500,1900490,"tubi bun=suja unu angamiti=ja"
2140810,2144930,"<kore=ni zja nakute> tidugun kku<=to=ga iu=keredo=mo>"
2147950,2148900,"tidugun"
2149475,2152125,"tidugun kkai tidugun kkun"
2153415,2154265,"tidugun"
2154780,2157740,"(t)idugun (t)idugun kkun"
2158010,2159500,"(t)idugun kkai"
2162705,2166160,"tidugun kkai tudugun kkun"
2166475,2167855,"(t)idugun kkun"
2176775,2179315,"tidugun kkai bun=suja<=to=ka=ne>"
2181675,2182475,"tidugun"
2183135,2184805,"tidugun<=to=ga iu=sa>"
2192250,2194970,"nnu unu ttu=ja tidugun kkai butan"
2207380,2208390,"tidugun"
2226285,2228595,"<naguru=wa> utun<=dakedo>"
2242450,2243900,"tidugun kkai=ti"
2328225,2329205,"tidugun"
2332505,2334255,"tidugun kkai=jo"
2337490,2341080,"tidugun tidugun=du kkai buru tidugun"
2346915,2348675,"kkai kkai kkai"
2351005,2353085,"tidugun=du kkai buru n"
2362785,2364505,"kkun<=to iu=no=wa=jo>"
2365555,2366345,"kkun"
2370160,2372250,"<kono to?=ga> kkun<=to iu>"
2373235,2374655,"kkun kkun"
2393815,2394705,"tidugun"
2413968,2416698,"tta=ja tidugun=du kkai bun=suja=ndi"
2417983,2418473,"tta"
2421858,2423468,"=du kkai bun=suja"
2452734,2454414,"kama=nki dusi bun=suja"
2455214,2456404,"uma=nki dusjaru"
2460109,2461949,"nidai=nki dusjaru"
2472219,2475189,"<migi=wa> udai=ni dusjaru udai<=tte iu=sa>"
2477614,2478814,"=nki dusjaru"
2480494,2482904,"xxx"
2487750,2489534,"xxx"
2494500,2496380,"xxx"
2504410,2506070,"xxx"
2516740,2519920,"xxx"
2542570,2543300,"udai"
2547445,2548505,"nidai<=to iu>"
2549915,2552095,"nidai=nki dusi butaru"
2553125,2554585,"xxx"
2563505,2567695,"hagu=du hagu=du"
2574450,2575970,"hagu=du"
2583870,2585000,"hagu=du"
2586435,2589725,"xxx"
2591570,2593450,"xxx"
2604850,2605860,"dusjaru"
2615085,2616385,"xxx"
2639895,2641495,"ntui buta=nga"
2646342,2648592,"kosikaki=nki ntui=du butaru"
2650485,2653335,"kosikaki=nki=n ntui=du butaru"
2655120,2657730,"#NAME?"
2658365,2660435,"<suwaru=no> nturu<=to=ga iu=kara>"
2660560,2662220,"ntui buta=nga"
2666320,2668270,"unkaranki tati=du kitaru"
2675150,2676277,"unkaranki<=to=wa>"
2679430,2684844,"kosikaki=nki ntui buta=nga unkaranki tati=du kitaru"
2701508,2703589,"tati=du kita tati ntui"
2707088,2708368,"<kore=wa> tati"
2708828,2709898,"ntui"
2711743,2712493,"ntui<=wa>"
2721048,2722898,"unkaranki tati=du kitaru"
2800148,2801938,"n uttan=suja"
2802413,2804203,"ki=nga utitan=suja"
2808018,2809318,"utun=suja"
2809958,2812458,"<are> ki=nga utun=suja<=to=wa iu=sa=ne>"
2812888,2814688,"ki=nga utun=suja"
2819098,2820848,"xxx"
2822303,2823883,"xxx"
2833723,2835673,"xxx"
2835738,2838908,"ki=nga <ano toki=wa> ki=nga utitan=suja"
2838993,2840703,"ki=nga<=ni naru=ne>"
2840778,2842378,"xxx"
2862748,2864588,"ki=du utitan=suja"
2865518,2867308,"xxx"
2870103,2871813,"ki=du utitan=suja=ndi"
2875798,2877498,"ki=ja utitan=suja<=to>"
2878798,2881458,"xxx"
2903918,2905688,"ki=nga utitan=suja ki=du"
2908013,2909913,"ki=nga utun=suja<=de=mo>"
2914948,2917418,"ki=du utun=suja<=to=mo n>"
2918423,2920533,"ki=nga utun=suja<=to iu=no=wa>"
2923858,2925208,"utun=suja"
2950623,2951853,"xxx"
2952158,2953728,"xxx"
2984063,2985483,"xxx"
2986633,2988423,"xxx"
2992828,2993858,"xxx"
3010703,3013203,"xxx"
3013523,3016103,"xxx"
3034623,3037403,"xxx"
3041530,3044320,"xxx"
3046095,3048445,"ki=nga burun=suja<=to=wa iu=kara=ne>"
