Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
3010793,3011963,ndari buru,156,ndari buru
3014718,3015878,ndari buru,157,ndari buru
3049033,3050323,ci buru=do,159,ci burudo
3053528,3054688,ci ci,160,ci ci
3055528,3056868,ci buru=do,161,ci burudo
3060228,3063248,kanan kanan cimi=du buru=do,162,kanan kanan cimidu burudo
3065998,3067048,kanan,163,kanan
3067213,3070313,<kocci=ga=wo kami=ni=wa> kanan<=to=ga iu=kara>,164,qkoccigawo qkaminiwa kananqtoga qiukara
3070473,3072803,kanan ci buru=do,165,kanan ci burudo
3083388,3086598,<karijusi>=du ci buru=do <ano toki=wa>,166,qkarijusidu ci burudo qano qtokiwa
3100263,3102293,<karijusi>=du ci buru=do,168,qkarijusidu ci burudo
3105753,3107723,kanan=du buri,169,kanandu buri
3108138,3109338,cci buru=do,170,cci burudo
3109418,3112298,kanan=du cimi buru=do<=to=ga ano toki=wa>,171,kanandu cimi burudoqtoga qano qtokiwa
3113298,3115358,cimi buru=do<=to itte>,172,cimi burudoqto qitte
3127228,3130148,<kono> kanan ci buru=do<=to>,173,qkono kanan ci burudoqto
3146788,3150108,kanan kanan ci=du buru=do,174,kanan kanan cidu burudo
3150538,3153398,kanan cimi=du buru=do<=to iu=sa=ne>,175,kanan cimidu burudoqto qiusane
3153528,3154458,cimi=du,176,cimidu
3155523,3158513,(ndu) cimi=du<=to koo agete iru>,177,ndu cimiduqto qkoo qagete qiru
3158828,3161138,kanan cimi=du buru=do,178,kanan cimidu burudo
3161683,3164083,ci mujasi=du buru=do,179,ci mujasidu burudo
3168093,3170143,ci mujasi=du buru=do,180,ci mujasidu burudo
3172028,3174018,mujasi=du buru=do,181,mujasidu burudo
3194583,3195873,nma=nu hura,182,nmanu hura
3198928,3200718,nma=nu hura,183,nmanu hura
3211423,3214638,nma=nu hura=du kai suru=du,184,nmanu huradu kai surudu
3230443,3235163,<sookoo>=nki nni=ju (tugi)=jo<=to=ka soo are=dakara>,185,qsookoonki nniju tugijoqtoka qsoo qaredakara
3235313,3238503,<sookoo>=nki nni=ju (tugi)=jo,186,qsookoonki nniju tugijo
3239843,3240677,nni,187,nni
3502000,3503660,kkuiha=ndagi=jo,196,kkuihandagijo
3503840,3505390,kkui=ndagi=jo,197,kkuindagijo
3510705,3512275,kkui=ndagi=jo<=to>,198,kkuindagijoqto
3536850,3538600,ubun muti ku=jo,200,ubun muti kujo
3541395,3543505,muti si turai=jo<=to=ka>,201,muti si turaijoqtoka
3543770,3545650,muti ku<=to ittara>,202,muti kuqto qittara
3548120,3550600,muti si turai<=to ittara>,203,muti si turaiqto qittara
3556710,3560160,turai=jo<=de> turai wari=jo<=to=mo iu>,204,turaijoqde turai warijoqtomo qiu
3572725,3577745,inu inu inu=nu ki=nga ami=nki nggai=du buru=do,205,inu inu inunu kinga aminki nggaidu burudo
3579675,3581895,ami=nki nggai buru=do,206,aminki nggai burudo
3593595,3597295,<nureru=wa> nggai=du buru=do ngai=du buru,207,qnureruwa nggaidu burudo ngaidu buru
3604254,3605754,nggai=du buru=do,208,nggaidu burudo
3614520,3615890,nggarun=do,209,nggarundo
3635905,3638225,ci=nga saman=do,210,cinga samando
3640115,3642255,ci samai=du buru=do<=to iu>,211,ci samaidu burudoqto qiu
3654085,3656725,ci kjasjan=do,212,ci kjasjando
3657705,3659095,kjasjan=do,213,kjasjando
3668440,3673280,ci kjasi <kono toki=wa> ci kjasi turasi wari=jo,214,ci kjasi qkono qtokiwa ci kjasi turasi warijo
3716710,3718430,n kjan=do,219,n kjando
3718610,3721570,n kjan=do kjan kjan <are>,220,n kjando kjan kjan qare
3721620,3722950,kjan=do<=ttara>,221,kjandoqttara
3728525,3730285,(ki...) kjasjan=do,222,ki kjasjando
3745275,3746415,kjan=do,223,kjando
3755185,3756855,kjasjan=do<=to ittara>,224,kjasjandoqto qittara
3760780,3762760,kjan=do<=to iu toki=wa>,225,kjandoqto qiu qtokiwa
3779680,3782345,kjan=do<=ttara>,226,kjandoqttara
3838564,3839794,unu ttu=ja,231,unu ttuja
3840759,3842969,haci=ti=ni=du ntui bun=suja,232,hacitinidu ntui bunsuja
3844764,3847954,haci=ti=ni=du haci=ni=du ntui bun=suja,233,hacitinidu hacinidu ntui bunsuja
3848109,3850129,haci=ni=du ntui bun=suja,234,hacinidu ntui bunsuja
3869214,3871774,haci=du an=gara nma=nki nturi<=to=ka=jo>,235,hacidu angara nmanki nturiqtokajo
3874849,3878299,haci=du an=gara nma=nki=du ntunna=jo<=to>,237,hacidu angara nmankidu ntunnajoqto
3879644,3881504,nma=nki=ja ntunna=jo,238,nmankija ntunnajo
3884434,3885894,nma=nki=ja,239,nmankija
3886484,3888484,nma=nki=ja ntunna=jo,240,nmankija ntunnajo
3896594,3898294,nma=ja haci=du an=gara,241,nmaja hacidu angara
