"Begin Time - msec","End Time - msec","Yonaguni",
2336452,2338372,"nai nnari=du ts-u-n=gara"
2345745,2348045,"nai nnari=du ts-u-n=di c-i b-u-n=gara"
2353178,2356504,"nnari=du ts-u-n=gara nn-u-n=na=jo"
2385155,2386188,"c-i b-u-n=gara"
2387608,2389501,"nai nnari=du c-i b-u-n=gara"
2389797,2391017,"uma=nki k-u-n=na=jo"
2395816,2397430,"nnari=du c-i b-u-n=gara"
2397733,2398886,"uma=nki k-u-n=na=jo"
2413498,2414838,"unni=nu kutu=ja"
2422697,2424584,"unni=nu kutu=ja k-i-n=na=jo"
2426169,2428169,"unni=nu kutu=ja k-i-n=na=jo"
2466441,2467415,"nun=di=ba"
2468988,2470868,"nun=di=ba kundugur-i b-u-nga"
2472624,2474677,"nun=di=ba kundugur-i b-u-nga"
2482193,2484013,"nun=di=ba kundugur-i b-u-nga"
2494434,2495601,"abat-i-n=na=jo"
2498733,2502446,"nun=di=ba kundugur-i b-u-nga abat-i-n=na=jo"
2537639,2540459,"hima mi-nu-n=gara abat-i=du bur-u"
2556777,2561150,"hima mi-nu-n=gara abat-i=du bur-u abat-i-ti is-i bur-u"
2564686,2565439,"is-i bur-u"
2615250,2615964,"tubar-u"
2637610,2638750,"<haci-zi>=ni"
2641194,2642334,"<haci-zi>=ni"
2663519,2664112,"ku-mi"
2672584,2674757,"ku-mi <terebi> nni-n=dagi=jo"
2696151,2697331,"misi-ja=ni"
2698089,2701056,"misi-ja=ni <jasai> ka-i=du bur-u"
2713428,2714228,"ug-ir-u-n"
2715245,2716218,"ug-ir-u-n"
2756573,2757859,"ha arai b-u=na"
2764431,2766038,"ha arai b-u=na"
2774417,2775590,"cira ara-i"
2779139,2779512,"cira"
2780562,2781935,"cira ara-i b-u=na"
2796030,2797543,"da=gara tu-nd-i hi-r-un"
2802075,2803082,"tu-nd-i hi-r-un"
2873895,2875021,"min amir-i"
2895566,2896439,"amir-u"
2898153,2899479,"min amir-i=jo"
2899613,2900433,"amir-un"
2916933,2917873,"dutu=ni"
2924919,2926292,"dutu=ni tat-i=jo"
2975697,2976724,"minaga=nu"
2977653,2978186,"tsa"
2981546,2981986,"tsa"
2991242,2992536,"nud-i-n=dagi=jo"
3010784,3011530,"nud-ir-u"
3022859,3023899,"susa=daru"
3033481,3034868,"aitaras-i k-i=du bur-u"
3037261,3038181,"aitaras-i"
3043756,3045416,"aitaras-i k-i=du bur-u"
3048049,3049662,"aitaras-i k-i=du bur-u"
3058878,3059925,"aig-u-n"
3074116,3075916,"aitaras-i=du k-i bur-u"
3081025,3082039,"aitaras-i"
3094674,3096274,"aitaras-i k-i=du bur-u"
3106496,3107229,"aig-u-n"
3113965,3115011,"ait-i hir-u-n"
3120464,3121571,"ait-i hir-u-n"
3131639,3132593,"mamuni"
3147965,3149151,"mucikasa=du aru"
3158184,3159091,"haja-gu"
3165173,3166433,"bar-i=du bur-u"
3179878,3181365,"bata nt-i=du bur-u"
3213074,3214884,"<ici-ban>-da <ni-ban>-da"
3215133,3216918,"<ura=wa> mingadu<=to=ka=jo>"
