Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
1531307,1534247,baari=du kiru=nni=du bu=nga=je,170,baaridu kirunnidu bungaje
1542928,1544968,kiru=nni=du bu=nga=je,171,kirunnidu bungaje
1558643,1561297,baari=du ki busa=nga=je,173,baaridu ki busangaje
1565152,1567747,baari=du ki bu=nga=je,175,baaridu ki bungaje
1607507,1608913,unniru munu,179,unniru munu
1614491,1618828,kanu ttu=ja u isi gisa=dan=suja<=to=ka=wa tsukau=wake>,181,kanu ttuja u isi gisadansujaqtokawa qtsukauwake
1621979,1623098,uniru munu,182,uniru munu
1633676,1636891,unu munu isi gisa=nga=je,183,unu munu isi gisangaje
1659968,1662494,kari=ja uti-ndagi=du aru=do<=to=ga iu ano toki=wa>,184,karija utindagidu arudoqtoga qiu qano qtokiwa
1668419,1671617,kanu ttu=ja uti-ndagi=du aru=do nai buti-ndagi=du aru=do<=to=ka>,186,kanu ttuja utindagidu arudo nai butindagidu arudoqtoka
1822045,1823645,nu=nga=ba haja=nga,197,nungaba hajanga
1825285,1827075,nu=nga haja=kaja=ndi=n,198,nunga hajakajandin
1829235,1831085,nu=nga haja=kaja=je,199,nunga hajakajaje
1837490,1838420,nu=nga,200,nunga
1838835,1841695,u=tu=tu nu=nga haja=kaja=je<=to=wa iu>,201,ututu nunga hajakajajeqtowa qiu
1843585,1844695,u=tu ku=tu,202,utu kutu
1846190,1848760,u=tu ku=tu nu=nga haja=kaja=je,203,utu kutu nunga hajakajaje
1874135,1878595,mabin hajagu kaisi hiru=ndi nai buru,204,mabin hajagu kaisi hirundi nai buru
1881475,1882495,kaisi,205,kaisi
1884200,1886000,kaisi hiru=ndi=du isi buru,206,kaisi hirundidu isi buru
1890713,1891248,mabin,207,mabin
1910390,1912450,mabin hajagu,208,mabin hajagu
1913360,1915120,kaisi hiru,209,kaisi hiru
1916110,1917780,kutu=nki=du nai buru,210,kutunkidu nai buru
1919705,1921385,kutu=nki=du nai buru,211,kutunkidu nai buru
1948080,1954045,<kankookjaku>=nga tta maisagu nai buru,213,qkankookjakunga tta maisagu nai buru
1956205,1957625,maisagu nai buru,214,maisagu nai buru
1971975,1974095,<kankjookjaku>=nga maisagu,215,qkankjookjakunga maisagu
1976405,1977895,nai hi buru,216,nai hi buru
2008210,2012460,uni=nu kkui-gata narasi turasi wari,217,uninu kkuigata narasi turasi wari
2013765,2017945,uni=nu kkui-gata narasi turasi wari,218,uninu kkuigata narasi turasi wari
2019835,2020945,kkui-gata,219,kkuigata
2045590,2047290,unu ttu=nu ndi-gata=ja,220,unu ttunu ndigataja
2068205,2070285,<sikata>=nga minu=nga=je,222,qsikatanga minungaje
2071145,2074025,<sikata>=nga minu=nga=je<=wa iu=ne>,223,qsikatanga minungajeqwa qiune
2312995,2315825,tta atsagu nai=si=du ki bu=nga=je,224,tta atsagu naisidu ki bungaje
2318160,2320570,atsagu nai=si=du kirun=suja,225,atsagu naisidu kirunsuja
2322545,2324075,nai=du kirun=suja,226,naidu kirunsuja
2329900,2332460,tta atsagu nai=du kirun=suja,227,tta atsagu naidu kirunsuja
2347630,2349980,maisagu nai si bun=suja,228,maisagu nai si bunsuja
2387005,2388435,ndi bun=suja,231,ndi bunsuja
