Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
2238424,2241307,unu damami=ja maisan=suja<=to=ga iu=to>,213,unu damamija maisansujaqtoga qiuto
2252873,2258182,unu <kono> damai=ja maisan=suja,216,unu qkono damaija maisansuja
2261283,2262911,maisan=suja,217,maisansuja
2279744,2281244,maisan=suja,219,maisansuja
2308015,2309696,maisan=suja,222,maisansuja
2311493,2314079,unu hana=ja maisan=suja<=da=kedo>,223,unu hanaja maisansujaqdakedo
2347796,2354232,unu mai=ja maisan=suja<=to=ka> unu mai=ja mabuta=nga=je,226,unu maija maisansujaqtoka unu maija mabutangaje
2355100,2358696,mabuta=nga=je<=to iu kotoba=de iu toki=mo aru>,227,mabutangajeqto qiu qkotobade qiu qtokimo qaru
2360664,2362111,mabuta=nga=je,228,mabutangaje
2374844,2376642,mabuta=nga=je,229,mabutangaje
2385264,2387030,maisan=suja<=ttara>,230,maisansujaqttara
2388828,2390498,mabuta=nga=je<=ttara>,231,mabutangajeqttara
2402695,2406110,unu mai=ja mai... maisan=suja,232,unu maija mai maisansuja
2410215,2413675,unu mai=ja maisan=suja=je,233,unu maija maisansujaje
2429094,2432456,unu damami=ja maisan=suja,234,unu damamija maisansuja
2438903,2441360,unu damami=ja maisan=suja=je,235,unu damamija maisansujaje
2463700,2466306,unu hana=nga maisa=nga=je,236,unu hananga maisangaje
2484161,2487427,unu mai=ja maisan=suja,237,unu maija maisansuja
2492261,2494889,unu mai=ja maisan=suja<=to>,238,unu maija maisansujaqto
2500798,2503703,unu mai=ja maisan=suja,239,unu maija maisansuja
2505335,2508410,unu mai=ja maisan=suja<=to iu=kedo>,240,unu maija maisansujaqto qiukedo
2510743,2514158,mumi mumi mumi=gara,241,mumi mumi mumigara
2518971,2522344,mumi mumi=nga,242,mumi muminga
2526693,2528576,unu mumi=ja,243,unu mumija
2529719,2532517,unu mumi=ja maisan=suja<=to=wa>,244,unu mumija maisansujaqtowa
2532799,2534501,unu mumi,245,unu mumi
2550533,2552937,unu mumi=ja maisan=suja,246,unu mumija maisansuja
2560001,2561511,unu mumi=ja,247,unu mumija
2566980,2570990,unu mai=ja maisan=suja<=to>,248,unu maija maisansujaqto
2573357,2575610,unu mai=ja maisan,249,unu maija maisan
2576419,2580324,unu mai=ja mabutan=suja,250,unu maija mabutansuja
2581488,2584690,unu mumi=ja maisan=suja,251,unu mumija maisansuja
2586185,2588100,unu mumi=ja,252,unu mumija
2595184,2598610,unu mumi=ja maisan=suja,253,unu mumija maisansuja
2599206,2603861,unu mai=ja unu mai=ja,254,unu maija unu maija
2604203,2605895,maisan=suja,255,maisansuja
2608836,2611496,unu mumi=ja maisan=suja,256,unu mumija maisansuja
2615443,2617538,unu mumi=ja,257,unu mumija
2622171,2624830,unu mumi=ja maisan=suja<=to>,258,unu mumija maisansujaqto
2625085,2628734,unu mumi=ja maisan=suja,259,unu mumija maisansuja
2766703,2768213,mabuta=nga=je,265,mabutangaje
2786537,2788952,di kati=ndagi=jo,267,di katindagijo
2811914,2815233,kati=ndagi=jo narai=ndagi=jo,269,katindagijo naraindagijo
2821597,2824076,di narai=ndagi=jo,270,di naraindagijo
2861755,2865563,di narai=ndagi=jo di ttami turasi wari=jo,274,di naraindagijo di ttami turasi warijo
2871116,2874531,di narasi turasi wari=jo<=to=ka>,275,di narasi turasi warijoqtoka
2881493,2883536,di ttami turasi wari=jo,276,di ttami turasi warijo
2888674,2891251,di ttami turasi wari=jo,277,di ttami turasi warijo
2908004,2909898,di kati=ndagi=jo,278,di katindagijo
2963857,2966506,dumi ttami turasi wari=jo,282,dumi ttami turasi warijo
3016563,3019286,dumi ttami turasi wari=jo<=to iu>,287,dumi ttami turasi warijoqto qiu
3082372,3084701,di=ja maisan=suja,292,dija maisansuja
3084951,3089089,di=ja gumatati=du bun=suja <soo> maisan=suja,293,dija gumatatidu bunsuja qsoo maisansuja
3127194,3128822,maasan=suja,296,maasansuja
3137146,3139933,i=ja i=ja man=suja,297,ija ija mansuja
3143720,3145629,i=ja man=suja,298,ija mansuja
3162592,3164794,di=ja maisan=suja,299,dija maisansuja
3165502,3167800,di=ja maisan=suja,300,dija maisansuja
3167949,3169981,i=ja man=suja,301,ija mansuja
3175762,3177975,damami=ja maisan=suja,302,damamija maisansuja
