"Begin Time - msec","End Time - msec","YS_Transcription-txt-rys",
1686676,1689442,"xxx"
1707007,1709264,"mi aru<=to ittara>"
1712909,1714806,"mi aru hana=du"
1717354,1719421,"kami aru hana=du"
1725144,1727115,"mi aru hana(=nga?)"
1731502,1733578,"xxx"
1772330,1773273,"xxx"
1781278,1783217,"xxx"
1786486,1788319,"nai=gara nu kiru=nga"
1806582,1808987,"mai=du kai=ndagi<=to=ka>"
1812161,1813337,"mai"
1815229,1819489,"mai=du karu mai=du kaiti"
1856407,1858919,"suru haci bui ku<=to ka>"
1868143,1870962,"suru haci bui ku=jo"
1871799,1876142,"bui ku=jo<to=ka> suru haci atsumi ku=jo"
1877319,1878569,"suru haci"
1881643,1883211,"atsumiri=jo<=to=ka>"
1926201,1932029,"xxx"
1935967,1939231,"xxx"
1942378,1944000,"xxx"
1945743,1947195,"kui=jo<=to=mo iu>"
1967689,1969098,"dimami"
1971191,1972537,"xxx"
1988543,1990610,"xxx"
1992088,1993317,"xxx"
1994514,1997185,"xxx"
2000300,2001497,"xxx"
2003579,2006218,"xxx"
2007124,2010091,"xxx"
2010737,2012369,"xxx"
2017615,2019257,"xxx"
2040572,2041526,"kami=ja"
2052462,2053267,"kami"
2060218,2062348,"kami=du mikjaru=do"
2064459,2066523,"kami kami=du"
2067917,2070927,"kami=du mikjaru mikjaru"
2072529,2073454,"mikjaru"
2084150,2085299,"kami=du"
2091224,2094267,"xxx"
2106607,2107500,"kami"
2110383,2111362,"kami"
2117031,2118074,"xxx"
2133265,2134935,"n kami=du mikjaru"
2139663,2142439,"unu kami=ja maisan=suja"
2143977,2145370,"maisan=suja"
2172268,2173971,"xxx"
2174065,2188491,"xxx"
2189682,2190863,"xxx"
2194815,2197239,"xxx"
2201559,2203697,"damami hai=ndagi mikki ku"
2234900,2236926,"damami maisan=suja"
2238424,2241307,"unu damami=ja maisan=suja<=to=ga iu=to>"
2243323,2245089,"xxx"
2247153,2249940,"xxx"
2252873,2258182,"unu <kono> damai=ja maisan=suja"
2261283,2262911,"maisan=suja"
2274834,2276866,"xxx"
2279744,2281244,"maisan=suja"
2302738,2304334,"xxx"
2305760,2307504,"xxx"
2308015,2309696,"maisan=suja"
2311493,2314079,"unu hana=ja maisan=suja<=da=kedo>"
2316701,2319956,"xxx"
2323254,2325275,"xxx"
2347796,2354232,"unu mai=ja maisan=suja<=to=ka> unu mai=ja mabuta=nga=je"
2355100,2358696,"mabuta=nga=je<=to iu kotoba=de iu toki=mo aru>"
2360664,2362111,"mabuta=nga=je"
2374844,2376642,"mabuta=nga=je"
2385264,2387030,"maisan=suja<=ttara>"
