Begin Time - msec,End Time - msec,Yonaguni,fileno,mfa
1150976,1153630,kanu angami=ja min=nga abjan=suja,153,kanu angamija minnga abjansuja
1165386,1166616,abjaru min,155,abjaru min
1166886,1168886,abjaru min=nga abjan=suja,156,abjaru minnga abjansuja
1170822,1173296,abjaru min=du ki bun=suja mata,157,abjaru mindu ki bunsuja mata
1187087,1189125,abjaru min=du ki bun=suja,160,abjaru mindu ki bunsuja
1220823,1225067,u=tu kari=tu=ja <onaji> munu=du aru=kaja,161,utu karituja qonaji munudu arukaja
1226798,1229535,u=tu kari=tu=ja <onaji> munu=na,162,utu karituja qonaji mununa
1234999,1237153,dunu munu=na<=to mo iu ne>,163,dunu mununaqto qmo qiu qne
1241615,1242858,dunu munu=na,164,dunu mununa
1248563,1249704,dunu munu=na,165,dunu mununa
1253928,1255774,dunu munu=to iu wake=sa,166,dunu munuto iu wakesa
1256044,1257159,dunu munu,167,dunu munu
1274960,1275870,nuubi,168,nuubi
1282377,1285710,unu ttu=ja nuubi=du naan=suja,169,unu ttuja nuubidu naansuja
1287107,1288261,naan=suja<=to>,170,naansujaqto
1291466,1292351,nuubi,171,nuubi
1294306,1297618,<koko=wa> minburu=du an=suja u=ju,172,qkokowa minburudu ansuja uju
1298375,1299763,minburu,173,minburu
1300140,1301389,nuubi,174,nuubi
1302089,1303549,mintabu,175,mintabu
1315626,1316726,mintabu,176,mintabu
1317538,1318596,mintabu,177,mintabu
1325942,1329970,unu ttu=nu mintabu=ja naan=suja,178,unu ttunu mintabuja naansuja
1345616,1346796,kataburuci,181,kataburuci
1347146,1348626,kataburuci,182,kataburuci
1354776,1356266,kataburuci,183,kataburuci
1364046,1366706,kataburuci=nga dami=du kirun=suja,184,kataburucinga damidu kirunsuja
1370716,1373316,kataburuci=nga dami=du kirun=suja,185,kataburucinga damidu kirunsuja
1375356,1377216,dami=du kirun=suja,186,damidu kirunsuja
1382886,1384486,dami=du kirun=suja,188,damidu kirunsuja
1397676,1400226,kataburuci=nu dami=du kirun=suja,189,kataburucinu damidu kirunsuja
1405991,1407151,cimuti,190,cimuti
1408371,1409341,cimuti,191,cimuti
1416626,1417626,cimuti,192,cimuti
1427666,1429986,cimuti=nga dami=du ki bun=suja,193,cimutinga damidu ki bunsuja
1432905,1435160,cimuti=nga dami=du kirun=suja,194,cimutinga damidu kirunsuja
1436736,1438150,dami=du kirun=suja,195,damidu kirunsuja
1469888,1471541,dami=du kirun=suja,199,damidu kirunsuja
1481683,1484293,dami=du kirun=suja<=ttara ima ima=ne>,200,damidu kirunsujaqttara qima qimane
1487156,1487947,cimuti,201,cimuti
1491803,1492818,cimuti,202,cimuti
1492969,1493868,cimuti,203,cimuti
1494251,1494976,cimuti,204,cimuti
1506916,1508837,muti<=to ittara mata ano>,205,mutiqto qittara qmata qano
